ID,Nombre_Tarea,Categoria_Principal,Subcategoria,Indoor_Outdoor,Tiempo_Estimado_Minutos,Requiere_Ubicacion,API_Categoria,Descripcion
22,Fotografiar festivales en la reserva natural,Arte al Aire Libre,Fotografía,Outdoor,30,True,,Disfruta de Fotografiar festivales en la reserva natural al aire libre dentro de la categoría de Arte al Aire Libre
53,Fotografiar el amanecer en el lago,Arte al Aire Libre,Fotografía,Outdoor,180,True,,Disfruta de Fotografiar el amanecer en el lago al aire libre dentro de la categoría de Arte al Aire Libre
118,Hacer trekking de baja en la playa,Deportes al Aire Libre,Senderismo,Outdoor,120,True,,Disfruta de Hacer trekking de baja en la playa al aire libre dentro de la categoría de Deportes al Aire Libre
127,Nadar en aguas abiertas en la montaña,Actividades Acuáticas,Natación,Outdoor,60,True,,Disfruta de Nadar en aguas abiertas en la montaña al aire libre dentro de la categoría de Actividades Acuáticas
139,Hacer una caminata por la montaña,Deportes al Aire Libre,Senderismo,Outdoor,120,True,,Disfruta de Hacer una caminata por la montaña al aire libre dentro de la categoría de Deportes al Aire Libre
143,Explorar lugares secretos de Valencia,Aventura y Exploración,Exploración Urbana,Outdoor,60,True,,Disfruta de Explorar lugares secretos de Valencia al aire libre dentro de la categoría de Aventura y Exploración
145,Practicar boulder en el parque local,Deportes al Aire Libre,Escalada,Outdoor,90,True,,Disfruta de Practicar boulder en el parque local al aire libre dentro de la categoría de Deportes al Aire Libre
50,Hacer una ruta panorámica en bicicleta por el centro histórico,Deportes al Aire Libre,Ciclismo,Outdoor,90,True,,Disfruta de Hacer una ruta panorámica en bicicleta por el centro histórico al aire libre dentro de la categoría de Deportes al Aire Libre
88,Hacer una sesión fotográfica en el bosque,Arte al Aire Libre,Fotografía,Outdoor,180,True,,Disfruta de Hacer una sesión fotográfica en el bosque al aire libre dentro de la categoría de Arte al Aire Libre
152,Fotografiar eventos culturales en el parque local,Arte al Aire Libre,Fotografía,Outdoor,240,True,,Disfruta de Fotografiar eventos culturales en el parque local al aire libre dentro de la categoría de Arte al Aire Libre
171,Hacer entrenamiento de voleibol en el bosque,Deportes de Equipo,Voleibol,Outdoor,180,True,,Disfruta de Hacer entrenamiento de voleibol en el bosque al aire libre dentro de la categoría de Deportes de Equipo
189,Practicar natación de larga distancia en el jardín botánico,Actividades Acuáticas,Natación,Outdoor,90,True,,Disfruta de Practicar natación de larga distancia en el jardín botánico al aire libre dentro de la categoría de Actividades Acuáticas
194,Hacer ejercicios de tiro en el bosque,Deportes de Equipo,Baloncesto,Outdoor,90,True,,Disfruta de Hacer ejercicios de tiro en el bosque al aire libre dentro de la categoría de Deportes de Equipo
58,Hacer una ruta en bicicleta por el jardín botánico,Deportes al Aire Libre,Ciclismo,Outdoor,180,True,,Disfruta de Hacer una ruta en bicicleta por el jardín botánico al aire libre dentro de la categoría de Deportes al Aire Libre
66,Hacer trekking de media en el jardín botánico,Deportes al Aire Libre,Senderismo,Outdoor,120,True,,Disfruta de Hacer trekking de media en el jardín botánico al aire libre dentro de la categoría de Deportes al Aire Libre
90,Hacer trekking de baja en el jardín botánico,Deportes al Aire Libre,Senderismo,Outdoor,180,True,,Disfruta de Hacer trekking de baja en el jardín botánico al aire libre dentro de la categoría de Deportes al Aire Libre
186,Acampar en la reserva natural,Aventura y Exploración,Campamento,Outdoor,90,True,,Disfruta de Acampar en la reserva natural al aire libre dentro de la categoría de Aventura y Exploración
197,Hacer trekking de extrema en el valle,Deportes al Aire Libre,Senderismo,Outdoor,120,True,,Disfruta de Hacer trekking de extrema en el valle al aire libre dentro de la categoría de Deportes al Aire Libre
8,Hacer una sesión fotográfica en el parque local,Arte al Aire Libre,Fotografía,Outdoor,90,True,,Disfruta de Hacer una sesión fotográfica en el parque local al aire libre dentro de la categoría de Arte al Aire Libre
40,Fotografiar deportes en la montaña,Arte al Aire Libre,Fotografía,Outdoor,120,True,,Disfruta de Fotografiar deportes en la montaña al aire libre dentro de la categoría de Arte al Aire Libre
73,Explorar ruinas abandonadas en la playa,Aventura y Exploración,Exploración Urbana,Outdoor,90,True,,Disfruta de Explorar ruinas abandonadas en la playa al aire libre dentro de la categoría de Aventura y Exploración
126,Hacer trekking de media en la montaña,Deportes al Aire Libre,Senderismo,Outdoor,60,True,,Disfruta de Hacer trekking de media en la montaña al aire libre dentro de la categoría de Deportes al Aire Libre
167,Fotografiar mercados en el jardín botánico,Arte al Aire Libre,Fotografía,Outdoor,60,True,,Disfruta de Fotografiar mercados en el jardín botánico al aire libre dentro de la categoría de Arte al Aire Libre
169,Fotografiar mercados en la reserva natural,Arte al Aire Libre,Fotografía,Outdoor,240,True,,Disfruta de Fotografiar mercados en la reserva natural al aire libre dentro de la categoría de Arte al Aire Libre
99,Crear un jardín de mariposas en el jardín botánico,Jardinería y Agricultura,Jardinería Comunitaria,Outdoor,240,True,,Disfruta de Crear un jardín de mariposas en el jardín botánico al aire libre dentro de la categoría de Jardinería y Agricultura
102,Hacer una acampada de fin de semana en el lago,Aventura y Exploración,Campamento,Outdoor,180,True,,Disfruta de Hacer una acampada de fin de semana en el lago al aire libre dentro de la categoría de Aventura y Exploración
7,Hacer escalada tradicional en el bosque,Deportes al Aire Libre,Escalada,Outdoor,90,True,,Disfruta de Hacer escalada tradicional en el bosque al aire libre dentro de la categoría de Deportes al Aire Libre
63,Practicar técnicas de escalada en el centro histórico,Deportes al Aire Libre,Escalada,Outdoor,120,True,,Disfruta de Practicar técnicas de escalada en el centro histórico al aire libre dentro de la categoría de Deportes al Aire Libre
70,Correr 10 km en el valle,Deportes al Aire Libre,Running,Outdoor,30,True,,Disfruta de Correr 10 km en el valle al aire libre dentro de la categoría de Deportes al Aire Libre
111,Explorar senderos históricos en la playa,Deportes al Aire Libre,Senderismo,Outdoor,60,True,,Disfruta de Explorar senderos históricos en la playa al aire libre dentro de la categoría de Deportes al Aire Libre
124,Correr 25 km en la sierra,Deportes al Aire Libre,Running,Outdoor,30,True,,Disfruta de Correr 25 km en la sierra al aire libre dentro de la categoría de Deportes al Aire Libre
156,Fotografiar arquitectura en el jardín botánico,Arte al Aire Libre,Fotografía,Outdoor,180,True,,Disfruta de Fotografiar arquitectura en el jardín botánico al aire libre dentro de la categoría de Arte al Aire Libre
194,Practicar técnicas de kayak en el centro histórico,Actividades Acuáticas,Kayak,Outdoor,30,True,,Disfruta de Practicar técnicas de kayak en el centro histórico al aire libre dentro de la categoría de Actividades Acuáticas
16,Correr 42 km en el centro histórico,Deportes al Aire Libre,Running,Outdoor,120,True,,Disfruta de Correr 42 km en el centro histórico al aire libre dentro de la categoría de Deportes al Aire Libre
82,Fotografiar festivales en la montaña,Arte al Aire Libre,Fotografía,Outdoor,240,True,,Disfruta de Fotografiar festivales en la montaña al aire libre dentro de la categoría de Arte al Aire Libre
135,Hacer una ruta en bicicleta por el centro histórico,Deportes al Aire Libre,Ciclismo,Outdoor,30,True,,Disfruta de Hacer una ruta en bicicleta por el centro histórico al aire libre dentro de la categoría de Deportes al Aire Libre
198,Hacer escalada deportiva en la montaña,Deportes al Aire Libre,Escalada,Outdoor,240,True,,Disfruta de Hacer escalada deportiva en la montaña al aire libre dentro de la categoría de Deportes al Aire Libre
9,Hacer trekking de extrema en el parque local,Deportes al Aire Libre,Senderismo,Outdoor,120,True,,Disfruta de Hacer trekking de extrema en el parque local al aire libre dentro de la categoría de Deportes al Aire Libre
27,Fotografiar eventos culturales en la montaña,Arte al Aire Libre,Fotografía,Outdoor,240,True,,Disfruta de Fotografiar eventos culturales en la montaña al aire libre dentro de la categoría de Arte al Aire Libre
112,Fotografiar deportes en el valle,Arte al Aire Libre,Fotografía,Outdoor,30,True,,Disfruta de Fotografiar deportes en el valle al aire libre dentro de la categoría de Arte al Aire Libre
166,Correr 10 km en el centro histórico,Deportes al Aire Libre,Running,Outdoor,60,True,,Disfruta de Correr 10 km en el centro histórico al aire libre dentro de la categoría de Deportes al Aire Libre
180,Fotografiar deportes en la sierra,Arte al Aire Libre,Fotografía,Outdoor,240,True,,Disfruta de Fotografiar deportes en la sierra al aire libre dentro de la categoría de Arte al Aire Libre
189,Fotografiar festivales en el centro histórico,Arte al Aire Libre,Fotografía,Outdoor,120,True,,Disfruta de Fotografiar festivales en el centro histórico al aire libre dentro de la categoría de Arte al Aire Libre
196,Fotografiar festivales en el lago,Arte al Aire Libre,Fotografía,Outdoor,180,True,,Disfruta de Fotografiar festivales en el lago al aire libre dentro de la categoría de Arte al Aire Libre
24,Fotografiar festivales en la playa,Arte al Aire Libre,Fotografía,Outdoor,120,True,,Disfruta de Fotografiar festivales en la playa al aire libre dentro de la categoría de Arte al Aire Libre
191,Hacer una sesión fotográfica en la sierra,Arte al Aire Libre,Fotografía,Outdoor,90,True,,Disfruta de Hacer una sesión fotográfica en la sierra al aire libre dentro de la categoría de Arte al Aire Libre
12,Fotografiar arte callejero en el centro histórico,Arte al Aire Libre,Fotografía,Outdoor,90,True,,Disfruta de Fotografiar arte callejero en el centro histórico al aire libre dentro de la categoría de Arte al Aire Libre
94,Hacer trekking de media en el bosque,Deportes al Aire Libre,Senderismo,Outdoor,180,True,,Disfruta de Hacer trekking de media en el bosque al aire libre dentro de la categoría de Deportes al Aire Libre
165,Hacer una sesión fotográfica en el jardín botánico,Arte al Aire Libre,Fotografía,Outdoor,120,True,,Disfruta de Hacer una sesión fotográfica en el jardín botánico al aire libre dentro de la categoría de Arte al Aire Libre
193,Fotografiar vida urbana en el valle,Arte al Aire Libre,Fotografía,Outdoor,90,True,,Disfruta de Fotografiar vida urbana en el valle al aire libre dentro de la categoría de Arte al Aire Libre
56,Fotografiar arte callejero en la sierra,Arte al Aire Libre,Fotografía,Outdoor,90,True,,Disfruta de Fotografiar arte callejero en la sierra al aire libre dentro de la categoría de Arte al Aire Libre
59,Fotografiar el amanecer en el jardín botánico,Arte al Aire Libre,Fotografía,Outdoor,90,True,,Disfruta de Fotografiar el amanecer en el jardín botánico al aire libre dentro de la categoría de Arte al Aire Libre
102,Correr 5 km en el valle,Deportes al Aire Libre,Running,Outdoor,30,True,,Disfruta de Correr 5 km en el valle al aire libre dentro de la categoría de Deportes al Aire Libre
174,Fotografiar naturaleza en la montaña,Arte al Aire Libre,Fotografía,Outdoor,120,True,,Disfruta de Fotografiar naturaleza en la montaña al aire libre dentro de la categoría de Arte al Aire Libre
76,Fotografiar mercados en la sierra,Arte al Aire Libre,Fotografía,Outdoor,90,True,,Disfruta de Fotografiar mercados en la sierra al aire libre dentro de la categoría de Arte al Aire Libre
134,Hacer fotos nocturnas en el valle,Arte al Aire Libre,Fotografía,Outdoor,60,True,,Disfruta de Hacer fotos nocturnas en el valle al aire libre dentro de la categoría de Arte al Aire Libre
140,Fotografiar vida urbana en el lago,Arte al Aire Libre,Fotografía,Outdoor,90,True,,Disfruta de Fotografiar vida urbana en el lago al aire libre dentro de la categoría de Arte al Aire Libre
148,Correr 15 km en el bosque,Deportes al Aire Libre,Running,Outdoor,240,True,,Disfruta de Correr 15 km en el bosque al aire libre dentro de la categoría de Deportes al Aire Libre
154,Hacer descenso en bicicleta en el bosque,Deportes al Aire Libre,Ciclismo,Outdoor,30,True,,Disfruta de Hacer descenso en bicicleta en el bosque al aire libre dentro de la categoría de Deportes al Aire Libre
176,Correr 5 km en el jardín botánico,Deportes al Aire Libre,Running,Outdoor,90,True,,Disfruta de Correr 5 km en el jardín botánico al aire libre dentro de la categoría de Deportes al Aire Libre
191,Hacer trekking de baja en la reserva natural,Deportes al Aire Libre,Senderismo,Outdoor,90,True,,Disfruta de Hacer trekking de baja en la reserva natural al aire libre dentro de la categoría de Deportes al Aire Libre
69,Correr 42 km en el parque local,Deportes al Aire Libre,Running,Outdoor,60,True,,Disfruta de Correr 42 km en el parque local al aire libre dentro de la categoría de Deportes al Aire Libre
153,Hacer bocetos de naturaleza en el centro histórico,Arte al Aire Libre,Pintura,Outdoor,60,True,,Disfruta de Hacer bocetos de naturaleza en el centro histórico al aire libre dentro de la categoría de Arte al Aire Libre
160,Fotografiar mercados en el bosque,Arte al Aire Libre,Fotografía,Outdoor,30,True,,Disfruta de Fotografiar mercados en el bosque al aire libre dentro de la categoría de Arte al Aire Libre
146,Hacer trekking de alta en el jardín botánico,Deportes al Aire Libre,Senderismo,Outdoor,120,True,,Disfruta de Hacer trekking de alta en el jardín botánico al aire libre dentro de la categoría de Deportes al Aire Libre
